Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Sudan,SDN,Rule of Law: Estimate,RL.EST,-1.243647813797,-1.28337800502777,-1.16981041431427,-1.23291897773743,-1.2815957069397,-1.12192285060883,-1.13850510120392,-1.17248106002808,-1.08521068096161,-1.21845483779907,-1.26009333133698,-1.6741771697998
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,767.248779296875
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.28435707,4.48738098,4.52127838,5.80808163,5.99283743,5.32285929,6.68795872,8.70230103,6.84054422,5.6838975,..,..
Suriname,SUR,Government Effectiveness: Estimate,GE.EST,-0.0128803355619311,-0.0179268103092909,-0.177615508437157,-0.379115045070648,-0.372116714715958,-0.648720562458038,-0.686521708965302,-0.627012372016907,-0.578813970088959,-0.68069314956665,-0.944707155227661,-0.967238128185272
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,5.53479623794556,5.64051914215088,5.45861291885376,4.92259359359741,6.77857303619385,4.58425712585449,4.13154983520508,3.43460845947266,2.86623334884644
Suriname,SUR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,30,32,33,32,25,28,38,29,29,29,29,29
Suriname,SUR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.74,0.68,0.65,0.63,0.65,0.66,0.68,0.7,0.73,0.71,0.76,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.764,69.682,69.782,70.8,71.592,72.417,72.553,72.242,72.561,70.274,70.289,..
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,2.1,..
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0793254524469376,0.132779225707054,0.249270841479301,0.249509304761887,0.152817890048027,0.11980140209198,0.0582661032676697,0.0876805111765862,0.418843954801559,0.348392158746719,0.399689197540283,0.412738472223282
Suriname,SUR,Rule of Law: Estimate,RL.EST,-0.0615747198462486,-0.049031350761652,-0.136155605316162,-0.215757578611374,-0.174602553248405,-0.171837165951729,-0.0878103971481323,-0.0834658518433571,-0.13208894431591,-0.126213639974594,-0.128307819366455,-0.0622574500739574
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9140.92898611536,9303.46008775809,9224.24378410547,8813.61705392067,8293.31553031406,8338.69235401862,8666.64870697797,8677.30522021731,7213.10766669943,6973.89941868115,7081.33357325783,7195.10209033209
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.74,10.9,10.95,10.8,10.85,10.79,10.94,10.83,11.33,11.25,10.67,..
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,1.91103565692902,1.78899824619293,1.68137550354004,1.6848486661911,1.66307485103607,1.67575168609619,1.67109441757202,1.67401242256165,1.6700267791748,1.61025524139404,1.5724048614502,1.60138332843781
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.5369701385498,7.61120986938477,7.57372999191284,7.4439001083374,7.61861991882324,7.56883001327515,7.64084005355835,7.63851022720337,7.92561006546021,7.57219982147217,..,..
Sweden,SWE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.8,0.802509963512421,..,0.79535710811615,..,..,..
Sweden,SWE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.2,7.3,7.5,9.2,8.1,5.6,5.4,5.3,3.5,3.8,3.9,3.7
Sweden,SWE,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,83.109756097561,82.3560975609756,83.0560975609756,83.109756097561,..
Sweden,SWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.13011028867624,1.11252053864955,1.12644731800047,1.06650205259044,1.0530163887864,1.023179204574,1.03224609210767,1.09340922552771,1.14608642427625,1.19327656149619,1.30746311852624,..
Sweden,SWE,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,1.5,1.7,1.3,1.4,1.5,1.3,1.9,2.5,2.4,1.5,..,..
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.17059719562531,1.12777805328369,1.06541478633881,0.932670474052429,1.00078213214874,0.968603014945984,0.921417593955994,1.01188635826111,0.997376799583435,1.01450800895691,0.910905122756958,0.758365273475647
Sweden,SWE,Rule of Law: Estimate,RL.EST,1.92827761173248,1.95059812068939,1.97514510154724,1.99032938480377,1.95228481292725,1.81969857215881,1.78407502174377,1.79216158390045,1.76741015911102,1.69935715198517,1.68850898742676,1.60402345657349
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,48788.8671231037,48927.5973053354,49556.7005007699,51197.9529341175,51746.6969632478,51985.932464245,52363.3829181296,53156.8613091273,51715.78104096,54458.3535600817,54878.2919511876,54449.7982042953
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.14446354,10.37922478,10.42800808,10.77887917,10.9900341,11.0451622,10.77226162,11.06363678,11.73206806,11.80107975,..,..
Switzerland,CHE,Government Effectiveness: Estimate,GE.EST,1.88282430171967,1.81637847423553,2.10431861877441,1.96745336055756,1.97178089618683,2.01780319213867,1.99707686901093,1.91622769832611,1.97202301025391,1.99079787731171,2.04943490028381,2.13492703437805
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.89862012863159,4.91392993927002,4.93057012557983,4.99559020996094,4.98163986206055,5.01765012741089,4.93008995056152,5.01438999176025,5.27676010131836,5.03708982467651,4.88824462890625,..
Switzerland,CHE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.767,0.766107618808746,..,0.756115138530731,..,..,..
Switzerland,CHE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,6,6.6,5.9,7.4,7.9,7.2,6.4,5.4,4.7,4.7,4.5,5.4
Switzerland,CHE,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.4536585365854,..
Switzerland,CHE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.669001710434324,0.712636242390875,0.634898338463689,0.651341082840214,0.664750475412517,0.66568455676088,0.652876569793988,0.696324324760463,0.863715343848392,0.776260426446761,0.764653391906917,..
Switzerland,CHE,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.1,..,..,..
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.41833603382111,1.4011402130127,1.40265262126923,1.32649421691895,1.28985404968262,1.24231648445129,1.3194819688797,1.31097543239594,1.17624020576477,1.11537563800812,1.15974533557892,1.07144391536713
Switzerland,CHE,Rule of Law: Estimate,RL.EST,1.81180202960968,1.79604589939117,1.99025726318359,1.90928101539612,1.90616285800934,1.88867199420929,1.88756000995636,1.86265933513641,1.77689027786255,1.76798534393311,1.75118839740753,1.76172566413879
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,81964.8864216996,82479.9215356402,83394.3711423724,83806.4476003837,84611.0998479606,84967.5885484699,86756.6021294513,87123.6604363226,84637.0132313179,88520.3220012179,90043.4100399046,89555.5599814123
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.04719615,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Government Effectiveness: Estimate,GE.EST,-1.15892338752747,-1.40555882453918,-1.40565049648285,-1.62828612327576,-1.85192203521729,-1.80082786083221,-1.70234167575836,-1.74495160579681,-1.75425779819489,-1.76703357696533,-1.75301361083984,-1.78816211223602
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,18,17,23,20,22,20,19,19,18,18,17,17
Syrian Arab Republic,SYR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.769,63.827,63.153,65.124,65.993,68.481,70.145,71.822,72.14,72.063,72.3,..
Syrian Arab Republic,SYR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.68227386474609,-2.68114280700684,-2.74882411956787,-2.965176820755,-2.90603613853455,-2.61291933059692,-2.7364559173584,-2.73046922683716,-2.71184778213501,-2.65965008735657,-2.77689838409424,-2.75060677528381
Syrian Arab Republic,SYR,Rule of Law: Estimate,RL.EST,-1.1284441947937,-1.40674591064453,-1.35826134681702,-1.43668627738953,-1.99362325668335,-2.09795308113098,-2.05464148521423,-2.08824348449707,-2.08890843391418,-2.0821385383606,-2.06914091110229,-2.03518009185791
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1142.29080150598,884.329813332104,847.659877206276,847.731631942565,802.969498335502,795.883216970859,792.413811698757,771.518695271305,740.811397013438,734.334236323426,712.272278200037,..
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.98,6.53,6.67,6.91,6.96,6.85,7.01,6.95,8.18,8.01,..,..
Tajikistan,TJK,Government Effectiveness: Estimate,GE.EST,-0.936370611190796,-1.06848573684692,-0.792752921581268,-0.904914379119873,-1.0909241437912,-1.18244826793671,-1.16375720500946,-1.11675369739532,-0.759225845336914,-0.645049810409546,-0.757130861282349,-0.772318005561829
Tajikistan,TJK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.01803016662598,5.29397630691528,5.59398889541626,4.96774005889893,5.73094129562378,5.54471778869629,5.38508749008179,5.48427629470825,5.73725271224976,5.70163345336914,5.71509790420532,5.81054592132568
Tajikistan,TJK,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.533,0.542126297950745,..,0.504116356372833,..,..,..
Tajikistan,TJK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,108,100,91,86,85,85,84,83,81,80,80,79
Tajikistan,TJK,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.12,0.11,0.11,0.1,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.484,68.885,69.069,69.306,69.549,69.905,70.353,70.867,67.994,71.594,71.288,..
Tajikistan,TJK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.999142722822931,..,1.1283850454994,1.28197181934631,1.20806716554116,1.03718533693392,1.04856527674186,1.01529515863987,0.983110602920508,0.929863567458312,1.01612975491734,..
Tajikistan,TJK,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,7,..,..,..,..,..,..,..,..
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.24085974693298,-1.18237400054932,-0.69334077835083,-0.882318019866943,-0.78061830997467,-0.674310863018036,-0.747715353965759,-0.51205986738205,-0.500074505805969,-0.676811933517456,-0.740999102592468,-0.47282150387764
Tajikistan,TJK,Rule of Law: Estimate,RL.EST,-1.2076199054718,-1.26350378990173,-1.0121363401413,-1.07517385482788,-1.16668653488159,-1.37405633926392,-1.30350601673126,-1.2538548707962,-1.25058948993683,-1.20684373378754,-1.2555650472641,-1.27723121643066
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,849.519080831738,889.882383099979,925.970961482804,956.916310930656,997.352614556708,1042.26391757642,1094.8002018221,1148.34676712493,1171.90127480359,1254.06999592306,1325.75545290849,1407.1075436221
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.01779366,4.64643383,4.01492071,3.64969945,3.96350336,4.08257437,4.16191673,3.88136053,2.93978429,3.36136484,..,..
Tanzania,TZA,Government Effectiveness: Estimate,GE.EST,-0.70156067609787,-0.712978959083557,-0.657758951187134,-0.653441548347473,-0.606901288032532,-0.682187914848328,-0.779476463794708,-0.854386746883392,-0.73927241563797,-0.648341059684753,-0.460365831851959,-0.455080926418304
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.22964286804199,4.63769435882568,4.34605741500854,4.19486570358276,4.10196733474731,4.40038347244263,3.96343588829041,3.59683632850647,3.23097252845764,3.11515331268311,3.23824501037598,3.26015281677246
Tanzania,TZA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.4,0.386261075735092,..,0.389834702014923,..,..,..
Tanzania,TZA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,378,336,327,306,287,269,253,237,222,208,195,183
Tanzania,TZA,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,2.26,2.13,2.06,1.93,1.87,1.6,1.42,1.19,0.87,0.68,0.54,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.03,62.96,63.873,64.651,65.386,65.999,66.535,66.989,66.408,66.201,66.782,..
Tanzania,TZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.91379934806313,0.972362603264419,1.0157610032095,1.09136986722986,1.09369193376988,1.05579628235399,1.05785704409873,1.02236539691676,1.05437633786258,1.0794434996739,1.092190045588,..
Tanzania,TZA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,54.6,..,..,..,..,..
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0514542907476425,-0.162120848894119,-0.597118556499481,-0.423460692167282,-0.448246777057648,-0.570162117481232,-0.580475687980652,-0.388420015573502,-0.480807662010193,-0.33555868268013,-0.260344117879868,-0.0527516007423401
Tanzania,TZA,Rule of Law: Estimate,RL.EST,-0.537633419036865,-0.477349400520325,-0.401008069515228,-0.395599663257599,-0.396327495574951,-0.470542252063751,-0.573051035404205,-0.567784249782562,-0.615206003189087,-0.551462709903717,-0.462281912565231,-0.373498290777206
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.88745117188,1024.01525878906,1051.7666015625,1041.25964355469,1054.31726074219,1070.58532714844,1092.86413574219
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.5229404,3.45313334,3.68448091,3.8522861,3.93900609,3.85276842,3.87040329,3.78911877,4.35728741,5.16038752,..,..
Thailand,THA,Government Effectiveness: Estimate,GE.EST,0.130159914493561,0.16293603181839,0.256995350122452,0.238737538456917,0.22570513188839,0.257845818996429,0.254539996385574,0.260609537363052,0.201812535524368,0.220056802034378,0.127444162964821,0.171705812215805
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.59691834449768,3.82439851760864,3.91917753219604,3.86397624015808,3.76761746406555,3.46532154083252,3.19769406318665,3.02221417427063,3.15314173698425,2.98212432861328,2.61187028884888,2.52122211456299
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.604,0.616861402988434,..,0.609310984611511,..,..,..
Thailand,THA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,172,170,167,163,160,156,153,150,143,141,149,157
Thailand,THA,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.22,0.2,0.19,0.18,0.17,0.16,0.15,0.14,0.14,0.13,0.13,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975,79.274,78.715,79.68,..
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.38141132916588,1.4039567766839,1.40663602187281,1.42658030230776,1.42166010284752,1.38976479830668,1.35692992388847,1.35138503031835,1.45451867637883,1.30612765710848,1.15764084576469,..
Thailand,THA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0.4,..,..,0.3,0.2,0.1,0.2,0.2,0.2,0.1,..,..
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.21663069725037,-1.31168270111084,-0.906386315822601,-0.995044946670532,-0.991300225257874,-0.754879415035248,-0.799416124820709,-0.491406112909317,-0.578270494937897,-0.56877988576889,-0.393339306116104,-0.280302882194519
Thailand,THA,Rule of Law: Estimate,RL.EST,-0.172369107604027,-0.139277547597885,-0.220402136445045,-0.188114643096924,-0.0282307099550962,0.013869789429009,-0.00403118878602982,0.0887417942285538,0.111505389213562,0.0937988311052322,0.0657474175095558,0.244872748851776
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5403.87846036273,5516.61164164135,5541.46599361845,5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6122.49238460162,6272.57590996341,6393.88744975198
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.99215221,8.5323782,7.60483742,7.67216587,6.89625168,6.75752544,6.36952639,6.02679253,9.96385956,11.43839264,..,..
Timor-Leste,TLS,Government Effectiveness: Estimate,GE.EST,-1.19557499885559,-1.24659609794617,-1.21398222446442,-1.07913541793823,-1.03911125659943,-1.00374865531921,-0.936417639255524,-0.858447849750519,-0.755884349346161,-0.753923773765564,-0.770140171051025,-0.841954410076141
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.16572332382202,5.68055725097656,7.65890455245972,6.29249811172485,6.0120096206665,5.20052242279053,4.87440967559814,4.17968893051147,3.65287351608276,2.9738941192627,..,..
Timor-Leste,TLS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.434,0.453051894903183,..,0.454314529895783,..,..,..
Timor-Leste,TLS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,498,498,498,498,498,498,498,498,498,498,498,498
Timor-Leste,TLS,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.07,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.081,66.44,66.787,67.137,67.446,67.745,68.017,68.268,68.475,67.737,69.056,..
Timor-Leste,TLS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.87728369527749,2.27036904335364,2.04684585089477,2.3180506773708,1.58833151581243,1.59440997681268,1.31785919815845,1.69575076407375,1.78169014084507,1.08312161714349,1.10708519569663,..
Timor-Leste,TLS,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,36.6,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.284831136465073,-0.384680241346359,-0.179694876074791,-0.271709710359573,-0.017668042331934,0.0663827210664749,0.233299523591995,0.243081226944923,0.197396621108055,0.192392945289612,0.256246715784073,0.260184526443481
Timor-Leste,TLS,Rule of Law: Estimate,RL.EST,-1.14376664161682,-1.21295475959778,-1.11269855499268,-1.1336977481842,-1.17595374584198,-1.17315435409546,-1.13950335979462,-1.12981474399567,-1.19961440563202,-1.02528750896454,-0.880377769470215,-0.834021985530853
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1269.41629276068,1281.92864092574,1312.96494079465,1319.59297370991,1333.6585468432,1267.08660142883,1237.20064730412,1507.24748294374,1947.83997138866,2015.69270191369,1578.38322939547,1278.41861343542
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.80787134,4.94373512,5.07998943,4.95647097,6.59755707,6.49392271,6.08894634,5.726192,6.03786469,5.55532026,..,..
Togo,TGO,Government Effectiveness: Estimate,GE.EST,-1.29685842990875,-1.28965044021606,-1.26683342456818,-1.22630846500397,-1.11861634254456,-1.16570484638214,-1.09388375282288,-0.972673833370209,-0.73015683889389,-0.686272263526917,-0.645623385906219,-0.578052043914795
Togo,TGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.37651991844177,3.17475008964539,3.4237699508667,3.71097993850708,3.6624801158905,3.76526999473572,4.09162998199463,4.20166826248169,4.09133672714233,4.23118162155151,3.79811930656433,..
Togo,TGO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.413,0.420792758464813,..,0.431868046522141,..,..,..
Togo,TGO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,69,64,58,52,46,41,38,37,35,33,32,30
Togo,TGO,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.79,0.74,0.66,0.65,0.56,0.52,0.46,0.39,0.35,0.32,0.28,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.073,58.684,58.853,59.396,59.55,60.154,60.244,60.901,61.035,61.619,61.588,..
Togo,TGO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.62464311756716,1.67620536115859,1.81828886251592,1.67442289494562,1.84038238724014,1.87454228815956,1.96333243100018,3.14621707722131,2.83898598749665,3.11153706019691,5.44192262318708,..
Togo,TGO,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,66.8,..,..,46.5,..,..,43.9,..,..
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.386457771062851,-0.353710830211639,-0.16712686419487,-0.232123047113419,-0.17511710524559,-0.874444663524628,-0.885994553565979,-0.908257663249969,-0.890698075294495,-0.695706963539124,-0.788051605224609,-0.954195141792297
Togo,TGO,Rule of Law: Estimate,RL.EST,-0.948060035705566,-0.984303832054138,-0.858590245246887,-0.818953156471252,-0.652606427669525,-0.730986833572388,-0.619187831878662,-0.590546667575836,-0.674149811267853,-0.585921347141266,-0.550358951091766,-0.527499735355377
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,687.495795744285,709.092304171157,730.291525419946,751.052405084336,763.276549113054,774.276909071917,791.59353236921,810.514132815471,806.956490395231,835.199051274184,862.763712696128,896.874686928368
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.79517698,3.9839797,5.00648069,4.47327423,4.81820822,4.85577822,4.80628061,4.75078154,5.33435154,6.27256584,..,..
Tonga,TON,Government Effectiveness: Estimate,GE.EST,-0.386265456676483,-0.385743409395218,-0.00285158632323146,-0.358455061912537,-0.325753211975098,-0.252734959125519,0.192291781306267,0.206365019083023,0.276987463235855,0.306546807289124,-0.16662822663784,-0.115239478647709
Tonga,TON,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,5.05922508239746,4.96945524215698,5.27322959899902,4.86051654815674,4.92703914642334,5.64619207382202,5.14565324783325
Tonga,TON,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.512,0.518034160137177,..,0.531120657920837,..,..,..
Tonga,TON,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,12,11,14,15,8.7,12,9.8,11,8.7,7.6,2.2,8.8
Tonga,TON,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.442,70.505,70.54,70.607,70.661,70.713,70.779,70.871,70.928,70.986,71.27,..
Tonga,TON,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,1.8,..,..,..,..,..,0,..,..
Tonga,TON,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.894514441490173,0.935446381568909,0.847196459770203,0.868294656276703,0.897029459476471,0.771568059921265,0.833360910415649,1.03502511978149,1.08737897872925,1.0793389081955,1.09290516376495,1.08757400512695
Tonga,TON,Rule of Law: Estimate,RL.EST,-0.023023433983326,0.0183150954544544,-0.159406989812851,-0.218340024352074,0.302316665649414,0.300220131874084,0.425980031490326,0.49822136759758,0.494495004415512,0.429828375577927,0.595538258552551,0.548529505729675
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3932.59369314639,3962.1694894595,4058.815614369,4123.90323993332,4419.81472868939,4568.62468668733,4590.84205874676,4576.85081914532,4656.93166185355,4683.2992269484,4594.63428376463,..
Trinidad and Tobago,TTO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.63289499,4.80276918,4.87136698,5.65026045,6.50998688,6.57946634,6.5323596,6.83128405,7.53854179,7.0194726,..,..
Trinidad and Tobago,TTO,Government Effectiveness: Estimate,GE.EST,0.481707990169525,0.416308283805847,0.334856331348419,0.253430962562561,0.247078120708466,0.225861236453056,0.206794902682304,0.0879577919840813,0.173967272043228,0.154929414391518,-0.0255433935672045,-0.0436432547867298
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.6819269657135,3.77278661727905,3.61554169654846,4.45339345932007,4.17230987548828,3.52995157241821,3.64017295837402,3.54284954071045,4.2576699256897,3.00432991981506,2.87970423698425,..
Trinidad and Tobago,TTO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.613,0.602326810359955,..,0.603487730026245,..,..,..
Trinidad and Tobago,TTO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,22,20,20,16,17,16,20,17,17,13,19,21
Trinidad and Tobago,TTO,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
